cycle,V_mean_V,V_spread,V_mean_rolling,V_mean_lag_1,V_min_fade,Tavg_C,thermal_range,delta_T_ambient,cold_cycle_count,Tavg_rolling,eclipse_flag,QD_Ah,coulombic_eff,discharge_C_rate,capacity_retention,QD_rolling,cycle.1,cumul_Ah,SOH_lag_1,QD_diff,SOH
765,7.93697560047164,0.93805555427695,7.929083526575473,7.92078553078646,-0.04037621,15.3379696688447,40.28613672303863,25.3379696688447,765,16.499671498321298,1,3.90379286203108,1.0204081632653057,6.868011797498409,0.9675309166781866,3.9048994813067113,765,3037.7563245638257,0.967544108729355,-0.000247617,0.967482741519475
766,7.95559338500578,0.8756610984464306,7.92943091421253,7.93697560047164,0.0219963202170898,17.9448873734407,33.17590352354359,19.9448873734407,766,16.47555480692017,0,3.90352337577516,1.0204081632653057,6.746260391341281,0.9674641261763752,3.904650085709199,766,3041.6598479396007,0.967482741519475,-0.000269486,0.967415954343286
767,7.96267737258971,0.9010605524076096,7.931277796486377,7.95559338500578,-0.003307618,15.032625738013,40.10426293700995,25.032625738013,767,16.47883346590201,1,3.90327814930244,1.0204081632653064,7.028150985865409,0.9674033483117882,3.9044014331002304,767,3045.563126088903,0.967415954343286,-0.000245226,0.967355179504941
768,7.95354033872075,0.8786061706287098,7.932155246085553,7.96267737258971,0.0190529433071207,17.9163783190421,33.20950230781992,19.9163783190421,768,16.49701397191874,0,3.9030082717536,1.0204081632653084,6.716933183880895,0.9673364608304468,3.904151761884161,768,3049.4661343606567,0.967355179504941,-0.000269878,0.967288295354051
769,7.95171404083332,0.9204975221705104,7.9348510464931294,7.95354033872075,-0.022773844,15.0138432165244,40.30192579880494,25.0138432165244,769,16.49310998684214,1,3.90275872743998,1.0204081632653064,6.829533697596738,0.9672746128156976,3.903901623450514,769,3053.3688930880967,0.967288295354051,-0.000249544,0.967226450418829
770,7.92956715790312,0.8623507811540598,7.936468310717015,7.95171404083332,-0.004026457,17.5711444579721,33.36543367332341,19.5711444579721,770,16.498880920491608,0,3.90250351191931,1.020408163265307,6.488915915647561,0.9672113592273562,3.903650399490836,770,3057.271396600016,0.967226450418829,-0.000255216,0.967163199980002
771,7.92010869558955,0.9127120901416692,7.937376696402974,7.92956715790312,-0.049648453,15.0439657606963,40.27577367932808,25.043965760696302,771,16.47113067275622,1,3.90227362367322,1.0204081632653077,6.840304846871129,0.9671543828473756,3.903399080802218,771,3061.173670223689,0.967163199980002,-0.000229888,0.967106226436981
772,7.91866715666294,0.8719952662304804,7.935683955160511,7.92010869558955,-0.013751478,17.8929603813065,33.28040521674713,19.8929603813065,772,16.4391517349287,0,3.90202429161125,1.0204081632653077,6.632242738754517,0.9670925874378852,3.903149288014449,772,3065.0756945153007,0.967106226436981,-0.000249332,0.967044434104398
773,7.9057609005777,0.91464709129181,7.935539017914097,7.91866715666294,-0.068153463,14.8924833645079,40.4727361058299,24.8924833645079,773,16.481508885190358,1,3.90179830858799,1.020408163265306,6.656971072301657,0.96703657894323,3.9029001600816975,773,3068.9774928238885,0.967044434104398,-0.000225983,0.966988428398512
774,7.91690947658139,0.8704489285091199,7.935151412493591,7.9057609005777,-0.012696934,18.0544109223219,33.17563536710639,20.0544109223219,774,16.47006692026696,0,3.90155299882544,1.0204081632653064,6.763275645209298,0.9669757804357736,3.9026514120919473,774,3072.879045822714,0.966988428398512,-0.00024531,0.966927632918325
775,7.91486853261131,0.9376823691103792,7.932940705707557,7.91690947658139,-0.065271572,15.1809815119805,40.44066536070113,25.180981511980495,775,16.45436810458054,1,3.90131515047383,1.0204081632653044,6.6890480228783975,0.9669168311928714,3.902403640936222,775,3076.780360973188,0.966927632918325,-0.000237848,0.966868686610615
776,7.95176000842213,0.8759026038369795,7.932557368049191,7.91486853261131,0.0217794505719099,18.1889671974012,33.02453876999118,20.1889671974012,776,16.478776086976588,0,3.90105179852619,1.020408163265305,6.933825846494444,0.9668515610414278,3.902156483211325,776,3080.681412771714,0.966868686610615,-0.000263352,0.966803419709094
777,7.94626456104909,0.9297105842030796,7.930916086895129,7.95176000842213,-0.031980367,14.9904266628505,40.38014497906726,24.9904266628505,777,16.47455617946034,1,3.90080037564497,1.0204081632653064,6.740197503388765,0.9667892474353176,3.901908705845578,777,3084.5822131473587,0.966803419709094,-0.000251423,0.966741109205692
778,7.93696103805982,0.8780835196335302,7.929258156829038,7.94626456104909,-0.000252611,17.7401683065996,33.356377380198644,19.7401683065996,778,16.456935178216092,0,3.90053641038509,1.0204081632653057,6.526656905037864,0.9667238252782284,3.901661519708727,778,3088.482749557744,0.966741109205692,-0.000263965,0.966675690306094
779,7.89802185357339,0.9141905515690788,7.923888938103045,7.93696103805982,-0.075675099,14.4062505599331,40.65236525067411,24.4062505599331,779,16.396175912556963,1,3.90031477963101,1.020408163265306,6.456724332577651,0.9666688954665716,3.9014171249278298,779,3092.383064337375,0.966675690306094,-0.000221631,0.966620763229493
780,7.9183450172147,0.8767189289722905,7.922766724034202,7.89802185357339,-0.00966955,18.3423490430726,33.03060939299988,20.3423490430726,780,16.47329637106701,0,3.90006994648612,1.0204081632653057,6.9572453471824005,0.9666082150858544,3.901173768384511,780,3096.283134283861,0.966620763229493,-0.000244833,0.966560085870167
781,7.90657683542146,0.912013909285001,7.921413538017393,7.9183450172147,-0.06695651,14.7389403332391,40.52133855067248,24.7389403332391,781,16.44279382832129,1,3.89984343158334,1.0204081632653044,6.610529772967017,0.9665520747681496,3.900930749175523,781,3100.182977715444,0.966560085870167,-0.000226515,0.966503948347793
782,7.91888899856482,0.85341293231573,7.921435722207581,7.90657683542146,-0.00370184,17.9756212953804,33.05284322528675,19.9756212953804,782,16.45105991972868,0,3.89960458369266,1.0204081632653053,6.87090991817089,0.9664928777956712,3.900688778383664,782,3104.0825822991364,0.966503948347793,-0.000238848,0.966444754322841
783,7.87557575982304,0.9078693727432404,7.918417208132115,7.91888899856482,-0.097554693,14.4929232740602,40.63632456023575,24.4929232740602,783,16.41110391068391,1,3.8993921642818,1.020408163265307,6.436756771668029,0.9664402309584608,3.900448163953045,783,3107.9819744634183,0.966444754322841,-0.000212419,0.966392110107013
784,7.87991882824204,0.8491897227660496,7.914718143298179,7.87557575982304,-0.041015717,17.9553834568903,33.1468904419876,19.9553834568903,784,16.40120116414075,0,3.89917074910451,1.020408163265306,6.773657048711399,0.966385354576178,3.900209938980952,784,3111.881145212523,0.966392110107013,-0.000221415,0.966337236457127
785,7.8724136472165,0.8965264014659597,7.910472654758699,7.87991882824204,-0.091349206,14.9629770363355,40.331625246832814,24.962977036335506,785,16.37940071657625,1,3.89896644837224,1.0204081632653077,6.782091340766443,0.966334719903244,3.899975068770793,785,3115.7801116608957,0.966337236457127,-0.000204301,0.966286604305387
786,7.86722700633259,0.8344270723865108,7.902019354549745,7.8724136472165,-0.051417267,17.7320886934193,33.20844365120145,19.7320886934193,786,16.333712866178058,0,3.89875298952167,1.020408163265308,6.667257204521599,0.9662818154473304,3.8997451878703417,786,3119.678864650417,0.966286604305387,-0.000213459,0.966233702483684
787,7.83613090823173,0.8881905115896505,7.89100598926801,7.86722700633259,-0.126597867,14.7326704161163,40.47391708702414,24.7326704161163,787,16.30793724150464,1,3.89856194052071,1.0204081632653077,6.6082987132459605,0.9662344651340422,3.899521344357914,787,3123.5774265909376,0.966233702483684,-0.000191049,0.966186354528056
788,7.84116767368763,0.8578966393045704,7.88142665283079,7.83613090823173,-0.082526072,18.0816308009314,33.27070771429075,20.0816308009314,788,16.342083490937817,0,3.89835142698817,1.0204081632653053,6.665512053822149,0.966182290656986,3.899302846018223,788,3127.4757780179257,0.966186354528056,-0.000210514,0.966134182648866
789,7.8305995842168,0.8978230491563997,7.87468442589513,7.84116767368763,-0.135262155,14.8452168234479,40.56193701324426,24.8452168234479,789,16.3859801172893,1,3.89815909971764,1.0204081632653057,6.576073071809784,0.9661346235324908,3.8990872780268857,789,3131.3739371176434,0.966134182648866,-0.000192327,0.966086517897804
790,7.84662644230362,0.8419261507319407,7.867512568404024,7.8305995842168,-0.070923109,18.0467113286147,33.14534391628403,20.0467113286147,790,16.35641634584351,0,3.89795277107111,1.0204081632653057,6.781681258596697,0.9660834862535498,3.898875560485385,790,3135.2718898887147,0.966086517897804,-0.000206329,0.966035383165084
791,7.83781006706723,0.9140439370723508,7.8606358915686,7.84662644230362,-0.131647325,15.1167037815558,40.46810014245999,25.1167037815558,791,16.394192690675176,1,3.89775425778466,1.0204081632653053,6.643189919204649,0.966034285963268,3.898666643105517,791,3139.169644146499,0.966035383165084,-0.000198513,0.965986185324575
792,7.84907214176015,0.8512906866619492,7.853654205888132,7.83781006706723,-0.073905082,17.8875627741448,33.298017868363296,19.8875627741448,792,16.385386838551618,0,3.89754163659255,1.020408163265306,6.602105021480608,0.965981589115823,3.898460348395506,792,3143.067185783092,0.965986185324575,-0.000212621,0.965933491101003
793,7.83015937409925,0.8961394046642406,7.849112567315754,7.84907214176015,-0.135984128,14.8105189042177,40.56199165630184,24.8105189042177,793,16.417146401567372,1,3.8973498827869,1.0204081632653066,6.5560604360004175,0.9659340641210516,3.898256120246016,793,3146.9645356658784,0.965933491101003,-0.000191754,0.96588596847259
794,7.86236158921612,0.8525510367147797,7.847356843413162,7.83015937409925,-0.055135137,18.3019072193681,32.99895323297246,20.3019072193681,794,16.45179877781515,0,3.89713715470124,1.0204081632653077,6.975547852564654,0.9658813407807012,3.898052760805689,794,3150.86167282058,0.96588596847259,-0.000212728,0.965833247757432
795,7.807227346,0.9176642448495108,7.840838213251511,7.86236158921612,-0.159654045,14.0528889621885,40.871467960169554,24.0528889621885,795,16.36078997040045,1,3.89695239483281,1.0204081632653073,6.204402788424663,0.9658355491900136,3.8978513554517455,795,3154.7586252154124,0.965833247757432,-0.00018476,0.965787458446793
796,7.78625388349083,0.8191116743020199,7.832740900967336,7.807227346,-0.126013987,17.7001053123325,33.33005494436445,19.7001053123325,796,16.357591632291772,0,3.89676681631789,1.020408163265304,6.53510208563417,0.9657895547028564,3.897652738131368,796,3158.65539203173,0.965787458446793,-0.000185579,0.965741466249788
797,7.76508964460871,0.8628717590099404,7.825636774605033,7.78625388349083,-0.185548003,14.8006964859361,40.44261781203249,24.8006964859361,797,16.36439423927375,1,3.89660176432195,1.0204081632653064,6.661055349249254,0.9657486475864764,3.897456720511492,797,3162.551993796052,0.965741466249788,-0.000165052,0.965700561170247
798,7.77071270375451,0.82144642878567,7.818591277611722,7.76508964460871,-0.137664934,18.0129852366078,33.20046047030573,20.0129852366078,798,16.357529682841392,0,3.89642133739576,1.0204081632653048,6.72196523321322,0.9657039298887244,3.897263711552251,798,3166.448415133448,0.965700561170247,-0.000180427,0.965655845699073
799,7.74798988204155,0.8794963246168708,7.810330307394198,7.77071270375451,-0.209973956,14.8208481513501,40.62217232692498,24.8208481513501,799,16.35509281563161,1,3.89625437951771,1.020408163265305,6.482315933719096,0.9656625504112508,3.897073239532258,799,3170.344669512965,0.965655845699073,-0.000166958,0.965614468281961
800,7.73960260898511,0.8052867762026699,7.799627924062345,7.74798988204155,-0.167168994,17.6288008664069,33.3794728767441,19.6288008664069,800,16.31330176941083,0,3.89608143693165,1.0204081632653053,6.468351324614216,0.9656196876609112,3.896886106118312,800,3174.240750949897,0.965614468281961,-0.000172943,0.965571607665836
801,7.73357748715083,0.861007074700189,7.789204666070707,7.73960260898511,-0.212085247,15.1190469493073,40.31246392214671,25.1190469493073,801,16.313536086185984,1,3.89592373764294,1.0204081632653037,6.799351569602224,0.9655806028675428,3.8967030541041394,801,3178.13667468754,0.965571607665836,-0.000157699,0.965532524818573
802,7.71657947148183,0.8206691238224302,7.775955399042874,7.73357748715083,-0.196228984,17.7066761453993,33.53230450551068,19.7066761453993,802,16.29544742331143,0,3.89575012884408,1.0204081632653057,6.322884926913539,0.9655375750004808,3.896523903329293,802,3182.0324248163843,0.965532524818573,-0.000173609,0.965489499093948
803,7.71536843448799,0.8722583562735,7.764476305081748,7.71657947148183,-0.234953135,15.1391879141493,40.4839909138194,25.1391879141493,803,16.328314324304593,1,3.89559189732188,1.0204081632653068,6.6615992436919695,0.965498358296334,3.896348104782791,803,3185.9280167137063,0.965489499093948,-0.000158232,0.965450284342473
804,7.73297028632964,0.8109319086310709,7.7515371747931,7.71536843448799,-0.171109189,17.9677813769845,33.23804992156264,19.9677813769845,804,16.29490174006623,0,3.89542089234934,1.0204081632653068,6.671972407039407,0.9654559757715212,3.8961764785476007,804,3189.8234376060554,0.965450284342473,-0.000171005,0.965407903927965
805,7.76006354491213,0.8849629422627192,7.746820794724313,7.73297028632964,-0.190172301,15.6748389596461,40.10407158894176,25.674838959646102,805,16.45709673981199,1,3.89525382322253,1.020408163265306,7.028061078585066,0.9654145687217306,3.896006621386573,805,3193.718691429278,0.965407903927965,-0.000167069,0.965366498939908
806,7.80640037969806,0.8439299228362493,7.748835444345036,7.76006354491213,-0.106238688,18.3630211675734,33.04659820380394,20.3630211675734,806,16.52338832533608,0,3.89506080362402,1.020408163265306,6.932655194240263,0.9653667300080274,3.8958360201171858,806,3197.613752232902,0.965366498939908,-0.00019302,0.965318662608184
807,7.80092518748757,0.890660571354581,7.7524189986329235,7.80640037969806,-0.161876126,14.9205460834215,40.54829413673682,24.9205460834215,807,16.53537328508462,1,3.89487969451787,1.020408163265304,6.58043281864533,0.9653218432361916,3.895663813136777,807,3201.50863192742,0.965318662608184,-0.000181109,0.965273778071344
808,7.82079636097936,0.8333152019283689,7.757427364355408,7.80092518748757,-0.091487113,18.0647811814307,33.10475399053057,20.0647811814307,808,16.54055287956691,0,3.89468440850031,1.020408163265307,6.82388375189058,0.9652734428045442,3.8954901202472327,808,3205.40331633592,0.965273778071344,-0.000195286,0.965225380049642
809,7.82104384975144,0.8899305554533008,7.764732761126396,7.82079636097936,-0.138129527,15.1190914997845,40.31883042837182,25.1190914997845,809,16.57037721441035,1,3.89449979048434,1.0204081632653044,6.792726015109757,0.9652276863711114,3.895314661343896,809,3209.297816126404,0.965225380049642,-0.000184618,0.965179625894509
810,7.85100705370249,0.8587850458735495,7.775873205598134,7.82104384975144,-0.069697444,18.3154512714721,33.08653677408021,20.3154512714721,810,16.63904225491687,0,3.89428854287782,1.0204081632653044,6.882397968174314,0.9651753299583596,3.895135371938513,810,3213.192104669282,0.965179625894509,-0.000211248,0.96512727208868
811,7.84537963827456,0.893402397338459,7.787053420710507,7.85100705370249,-0.119133206,14.8345527491283,40.486179731092506,24.8345527491283,811,16.61059283489897,1,3.89409370591797,1.0204081632653064,6.643812057273804,0.9651270408228884,3.894952368766016,811,3217.0861983752,0.96512727208868,-0.000194837,0.965078985357614
812,7.85097923876453,0.8450454396188389,7.800493397438776,7.84537963827456,-0.068596577,17.9648044052877,33.18848261520744,19.9648044052877,812,16.63640566088781,0,3.89388436119428,1.0204081632653046,6.720910722307646,0.965075156027877,3.894765792001036,812,3220.980082736394,0.965078985357614,-0.000209345,0.965027103146043
813,7.83288828217771,0.8993225142440506,7.812245382207749,7.85097923876453,-0.13417644,14.8876078960323,40.51566758083643,24.8876078960323,813,16.611247659076106,1,3.89369155535357,1.0204081632653084,6.584226295938864,0.9650273702927225,3.894575757804205,813,3224.8737742917474,0.965027103146043,-0.000192806,0.964979319790227
